Account,User Name,Followers at Posting,Created,Type,Likes,Comments,Views,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Total Interactions,Total Interactions (weighted  —  Likes 1x Comments 1x ),Overperforming Score
Secretaría de Marina,semar_mx,212557,2020-09-21 08:02:33 CDT,Photo,2886,6,0,https://www.instagram.com/p/CFZkhGkBP5P/,https://www.instagram.com/p/CFZkhGkBP5P/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/119863398_600512243949767_1122298982211815801_n.jpg?_nc_cat=110&_nc_sid=8ae9d6&_nc_ohc=Hxczx4EaKaoAX8FfGxE&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=0988c9cf78fdc083f0aef412f4589bb4&oe=5F9F031D,,"Equipo de Búsqueda y Rescate Urbano #USAR, siempre listo para dar #TodoPorLaVida

 #FelizLunes
#SoyNaval
#SecretaríaDeMarina
#ArmadaDeMéxico",,,,"2,892","2,892",-1.2
Secretaría de Marina,semar_mx,171152,2020-04-02 08:36:07 CST,Photo,2877,5,0,https://www.instagram.com/p/B-e2f77BB5T/,https://www.instagram.com/p/B-e2f77BB5T/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/91515160_209866206958559_6555998602441541585_n.jpg?_nc_cat=100&_nc_sid=8ae9d6&_nc_ohc=XoXaWzbzBJMAX_sytwG&_nc_ht=scontent-sea1-1.xx&oh=e664bc7c239ac9d8a58c5181ea3309ee&oe=5EAB1500,,"Para nosotros la #FamiliaNaval es de suma importancia, por ello, te invitamos a cuidar de tu familia y tus seres queridos. ¡No salgas, mejor #QuédateEnCasa! 
#SoyNaval

#ParaServirAMéxico

#FelizJueves

#ArmadaDeMéxico

#SEMAR",,,,"2,882","2,882",-1.21
Secretaría de Marina,semar_mx,192860,2020-07-02 07:26:25 CDT,Photo,2878,3,0,https://www.instagram.com/p/CCI7_qZhqOn/,https://www.instagram.com/p/CCI7_qZhqOn/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/106126262_267539777863672_884803578588128319_n.jpg?_nc_cat=110&_nc_sid=8ae9d6&_nc_ohc=vtLUmKQhEn4AX-bmZ3x&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=54ca4bf9afa5fb88d97941d15773498e&oe=5F235DCF,,"Desde altamar listos #ParaServirAMéxico les deseamos #FelizJueves
.
.
.

#SecretaríaDeMarina
.
.
.

#ArmadaDeMéxico
.
.
.

#Pilotos",,,,"2,881","2,881",-1.21
Secretaría de Marina,semar_mx,175418,2020-04-17 07:59:59 CDT,Photo,2859,2,0,https://www.instagram.com/p/B_FTa69hl4y/,https://www.instagram.com/p/B_FTa69hl4y/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/93679475_1655186894635177_6221236802986678359_n.jpg?_nc_cat=103&_nc_sid=8ae9d6&_nc_ohc=J0WYkmhC8gsAX9qt0ob&_nc_ht=scontent-sea1-1.xx&oh=91916896f5cd4332771b32bdfcf78036&oe=5EBDEC00,,"Nuestra misión #ParaServirAMéxico, nuestro compromiso con el pueblo mexicano y nuestro orgullo ser #Marinos Navales.

#SoyNaval
#FelizViernes
#ArmadaDeMéxico
#SEMAR
#SecretaríaDeMarina",,,,"2,861","2,861",-1.21
Secretaría de Marina,semar_mx,197742,2020-07-29 08:00:01 CDT,Photo,2844,15,0,https://www.instagram.com/p/CDOhTXiBlVp/,https://www.instagram.com/p/CDOhTXiBlVp/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/116532519_158570409099250_3343900053103479384_n.jpg?_nc_cat=103&_nc_sid=8ae9d6&_nc_ohc=vumtkTfklw8AX80e3n8&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=0988d2b29987f4c00791598a4f2e4423&oe=5F47D34E,,"Buque Escuela #VeleroCuauhtémoc, treinta y ocho años de llevar el mensaje de paz y buena voluntad del pueblo mexicano, alrededor del mundo.

#Velero
#México
#SEMAR
#ArmadaDeMéxico
#ParaServirAMéxico
#EmbajadorYCaballeroDeLosMares",,,,"2,859","2,859",-1.22
Secretaría de Marina,semar_mx,179262,2020-04-29 07:55:53 CDT,Photo,2855,2,0,https://www.instagram.com/p/B_kMfaghAfW/,https://www.instagram.com/p/B_kMfaghAfW/,https://scontent-sea1-1.xx.fbcdn.net/v/l/t51.2885-15/95121849_659796961525184_1211327404408785013_n.jpg?_nc_cat=110&_nc_sid=8ae9d6&_nc_ohc=pdzOZ38pmcIAX9GJ4or&_nc_ht=scontent-sea1-1.xx&oh=46b3696efdc68946e215c6b4d59859f3&oe=5ECD1A05,,"Protegemos los mares y costas mexicanas porque nuestra misión es servir a México ¡No olvides, mejor #QuédateEnCasa y comparte tiempo con tus seres queridos!

Les deseamos #FelizMiércoles

#SoyNaval #ParaServirAMéxico
#SEMAR
#ArmadaDeMéxico
#SecretaríaDeMarina",,,,"2,857","2,857",-1.22
Secretaría de Marina,semar_mx,226283,2020-12-23 08:31:43 CST,Photo,2824,5,0,https://www.instagram.com/p/CJJMplbhZpp/,https://www.instagram.com/p/CJJMplbhZpp/,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/132641664_427410101959894_4763510385034233788_n.jpg?_nc_cat=103&ccb=2&_nc_sid=8ae9d6&_nc_ohc=gSk4livC-7gAX-kjGEb&_nc_ht=scontent-lax3-1.cdninstagram.com&oh=14181823d6afc8566ef66314c7246917&oe=6009E071,,"Con la mejor actitud y disposición #ParaServirAMéxico, les deseamos #FelizMiércoles en vísperas de #Navidad.

#SEMAR

#ArmadaDeMéxico

#SecretaríaDeMarina

#SoyNaval",,,,"2,829","2,829",-1.32
Secretaría de Marina,semar_mx,229023,2021-01-08 16:46:35 CST,Photo,2785,18,0,https://www.instagram.com/p/CJzSAHVBYUe/,https://www.instagram.com/p/CJzSAHVBYUe/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/136083349_117925010178584_2673872669607681084_n.jpg?_nc_cat=107&ccb=2&_nc_sid=8ae9d6&_nc_ohc=6s2QitUGjRIAX8oVRh5&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=749c43b62e77da2bc3addd9fec739ec0&oe=60201C55,,"Mientras se traza el derrotero y se alista la tripulación, desde las islas de Baja California les deseamos una excelente tarde.

Somos #MarinosMexicanos y estamos hechos #ParaServirAMéxico",,,,"2,803","2,803",-1.35
Secretaría de Marina,semar_mx,218644,2020-11-10 08:07:04 CST,Photo,2788,2,0,https://www.instagram.com/p/CHabpX6hwOD/,https://www.instagram.com/p/CHabpX6hwOD/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/124193491_2501602936813710_6196155758943814595_n.jpg?_nc_cat=106&ccb=2&_nc_sid=8ae9d6&_nc_ohc=YFyfeGLtdPUAX-J2xRK&_nc_oc=AQkCTmc4Eq5ljHL_Sgx_Gj9rsCxNWKEMWFngyhi9pTUP9CArDhO0vVJ0ynsEtSwYpy8&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=f35eab34f2b5f3c1a71cef2176ae6fcc&oe=5FD1C651,,"Trabajando en equipo para mantener la soberanía de nuestros mares y costas les deseamos...

#FelizMartes

#SoyNaval 
#ParaServirAMéxico
#ArmadaDeMéxico
#SEMAR",#SOY NAVAL,,,"2,790","2,790",-1.31
Secretaría de Marina,semar_mx,240503,2021-02-21 07:57:31 CST,Photo,2787,2,0,https://www.instagram.com/p/CLjobp5h3vX/,https://www.instagram.com/p/CLjobp5h3vX/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/153043394_3700867696616130_8709894192197238074_n.jpg?_nc_cat=101&ccb=3&_nc_sid=8ae9d6&_nc_ohc=2pU4u2kTXSoAX_Z8t_F&_nc_oc=AQkK1dkCSyPDpnz_3_DTaVvgn76EfmxtRr1FqEbPOK64p8ZeTegTig1AWTvmbJ88SLE&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=802edad625e6b62550b721f4aaa6adbd&oe=60599094,,"Nuestras unidades de superficie ondean con gran honor nuestro #LábaroPatrio, símbolo de historia, lucha y amor por #México.

#SoyNaval 

#ArmadaDeMéxico

#SEMAR

#Secretaría",,,,"2,789","2,789",-1.38
Secretaría de Marina,semar_mx,191890,2020-06-27 08:18:14 CDT,Photo,2767,10,0,https://www.instagram.com/p/CB8J8yDhgLN/,https://www.instagram.com/p/CB8J8yDhgLN/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/105968655_4246015488802582_2157365716262577762_n.jpg?_nc_cat=111&_nc_sid=8ae9d6&_nc_ohc=jwZddoyVaH4AX90SAEp&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=20c337e51cf6d59ef8a109a8967e2350&oe=5F1D71FA,,"Emprendiendo el vuelo con toda la actitud #ParaServirAMéxico, les deseamos #FelizSábado

#SecretaríaDeMarina
#ArmadaDeMéxico
#Pilotos",,,,"2,777","2,777",-1.25
Secretaría de Marina,semar_mx,203210,2020-08-22 07:50:03 CDT,Photo,2769,6,0,https://www.instagram.com/p/CEMTPU-hS7Q/,https://www.instagram.com/p/CEMTPU-hS7Q/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/117903579_630914911169020_2485719469253639965_n.jpg?_nc_cat=106&_nc_sid=8ae9d6&_nc_ohc=5-R5C3c_Kh0AX-b5Gxz&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=506b886e09fdbc10186e44bcf447a7cd&oe=5F66611D,,"Preparando el vuelo #ParaServirAMéxico. Les deseamos #FelizSábado

#ArmadaDeMéxico
#SecretaríaDeMarina
#SEMAR
#Pilotos",,,,"2,775","2,775",-1.25
Secretaría de Marina,semar_mx,171561,2020-04-03 08:22:29 CST,Photo,2750,7,0,https://www.instagram.com/p/B-hZu6mh2Rz/,https://www.instagram.com/p/B-hZu6mh2Rz/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/91740411_2323379861296167_8151963165094519519_n.jpg?_nc_cat=103&_nc_sid=8ae9d6&_nc_ohc=Za7WExSL7LUAX-6Lqy1&_nc_ht=scontent-sea1-1.xx&oh=42b8bab1c76af51c951a4d6168f12d90&oe=5EACB5C1,,"Aún en las peores tempestades, el Equipo de Búsqueda y Rescate siempre listo para brindar el apoyo necesario para salvaguardar la vida humana en la mar.

#ParaServirAMéxico",,,,"2,757","2,757",-1.26
Secretaría de Marina,semar_mx,214629,2020-10-15 07:45:09 CDT,Photo,2724,5,0,https://www.instagram.com/p/CGXVmqUssK5/,https://www.instagram.com/p/CGXVmqUssK5/,https://scontent-den4-1.cdninstagram.com/v/t51.29350-15/121381574_1782712298558409_4051307990495409879_n.jpg?_nc_cat=100&_nc_sid=8ae9d6&_nc_ohc=0XjQXq0SKhEAX9Z6hV9&_nc_ht=scontent-den4-1.cdninstagram.com&oh=5c24f3a7559bf3e0d19b9da19f4a1a9a&oe=5FAD078B,,"#PilotoAeronaval hombre de honor, que con audacia en todo momento está dispuesto #ParaServirAMéxico

#SEMAR
#ArmadaDeMéxico
#SecretaríaDeMarina",,,,"2,729","2,729",-1.3
Secretaría de Marina,semar_mx,212364,2020-10-03 08:16:03 CDT,Photo,2721,6,0,https://www.instagram.com/p/CF4fmdxhEC0/,https://www.instagram.com/p/CF4fmdxhEC0/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/120540312_343877556930687_1547314570732436280_n.jpg?_nc_cat=106&_nc_sid=8ae9d6&_nc_ohc=pKlA_YKWZ_oAX9JBTAv&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=7885a8f37d2ed0494e77ae9a47d9cc92&oe=5F9EDEDC,,"Dispuestos a dar #TodoPorLaVida te deseamos un…

#FelizSábado 
.
.
.
#SecretaríaDeMarina
.
.
.
#ArmadaDeMéxico
.
.
.
#SEMAR
.
.
.
#ENSAR",,,,"2,727","2,727",-1.28
Secretaría de Marina,semar_mx,240868,2021-02-23 08:06:02 CST,Photo,2715,9,0,https://www.instagram.com/p/CLoy_qmhfrG/,https://www.instagram.com/p/CLoy_qmhfrG/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/153647546_715630895801657_5230081453027478151_n.jpg?_nc_cat=100&ccb=3&_nc_sid=8ae9d6&_nc_ohc=hESY9QPbaSwAX-9nVXh&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=318c0693e036bfc7401797f86e0b0d44&oe=6059D61B,,"Como el águila en el cielo, como el albatros sobre el mar, volamos siempre con anhelo en nuestra Fuerza Aeronaval.

#ÁguilasDeLaArmada

#ParaServirAMéxico

#ArmadaDeMéxico

#SEMAR

#SecretaríaDeMarina",,,,"2,724","2,724",-1.04
Secretaría de Marina,semar_mx,200618,2020-08-11 08:08:15 CDT,Photo,2699,8,0,https://www.instagram.com/p/CDwAlA4BEhs/,https://www.instagram.com/p/CDwAlA4BEhs/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/117032614_3827251323957015_9013756412707669455_n.jpg?_nc_cat=111&_nc_sid=8ae9d6&_nc_ohc=PkYctO5MPnUAX-f-mx0&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=24490fa8b92d4645bd66eab6726fd533&oe=5F58361A,,"Sistema de Búsqueda y Rescate, hombres de honor que dan #TodoPorLaVida.

#SoyNaval
#FelizMartes 
#ArmadaDeMéxico 
#SEMAR
#SecretaríaDeMarina",,,,"2,707","2,707",-1.28
Secretaría de Marina,semar_mx,197275,2020-07-27 07:38:43 CDT,Photo,2699,4,0,https://www.instagram.com/p/CDJVRkMhgxa/,https://www.instagram.com/p/CDJVRkMhgxa/,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/116054183_293505965303415_7197690857276507599_n.jpg?_nc_cat=100&_nc_sid=8ae9d6&_nc_ohc=l0PkSnHwIGsAX_rRvBn&_nc_ht=scontent-lax3-2.cdninstagram.com&oh=97693d207b1a897cee67cd1e5b375fba&oe=5F436663,,"Feliz #InicioDeSemana les desea la tripulación de la Goleta Moctezuma.
.
.
.

#SoyNaval
.
.
.

#FelizLunes 
.
.
.

#ArmadaDeMéxico 
.
.
.

#ParaServirAMéxico
.
.
.

#SecretaríaDeMarina",,,,"2,703","2,703",-1.29
Secretaría de Marina,semar_mx,187699,2020-06-03 07:55:53 CDT,Photo,2685,5,0,https://www.instagram.com/p/CA-UUALHk84/,https://www.instagram.com/p/CA-UUALHk84/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/102418717_882094755620895_7073487857702146227_n.jpg?_nc_cat=103&_nc_sid=8ae9d6&_nc_ohc=syCevbUxxZwAX8gwSlL&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=02e526c9c5f163a5ca08df29c204a413&oe=5EFE853B,,"Por mar o por aire, siempre estamos listos #ParaServirAMéxico

#FelizMiércoles
#SecretaríaDeMarina
#ArmadaDeMéxico
#SEMAR",,,,"2,690","2,690",-1.29
Secretaría de Marina,semar_mx,164208,2020-03-12 07:56:07 CST,Photo,2679,6,0,https://www.instagram.com/p/B9otOifBSEy/,https://www.instagram.com/p/B9otOifBSEy/,https://scontent.xx.fbcdn.net/v/t51.2885-15/89949434_1305624882966968_8891142825081708390_n.jpg?_nc_cat=108&_nc_sid=8ae9d6&_nc_ohc=czBhWsuTIJwAX_XriRX&_nc_ht=scontent.xx&oh=2f2b69bb6694b4c0571e87f8156fa0ed&oe=5E8F3598,,"En este #MesDeLaMujer queremos resaltar la #PasiónPorElDeporte y el #OrgulloMexicano. 
#ParaServirAMéxico
#SEMAR
#SecretaríaDeMarina 
#SoyNaval
#FelizJueves",,,,"2,685","2,685",-1.29
Secretaría de Marina,semar_mx,213676,2020-10-10 07:43:16 CDT,Photo,2672,4,0,https://www.instagram.com/p/CGKdakSh4z2/,https://www.instagram.com/p/CGKdakSh4z2/,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/121079391_705059353690567_1575186183406538128_n.jpg?_nc_cat=101&_nc_sid=8ae9d6&_nc_ohc=fgF8UyToerwAX9HsBhv&_nc_ht=scontent-lax3-1.cdninstagram.com&oh=89058958974a9450212a573cdfe60663&oe=5FA6BCC1,,"Levantando el vuelo con la mejor actitud #ParaServirAMéxico, porque nuestro compromiso es contigo y con tu familia.
.
.
.

#FelizSábado
.
.
.

#SEMAR
.
.
.

#SecretaríaDeMarina
.
.
.

#ArmadaDeMéxico",,,,"2,676","2,676",-1.32
Secretaría de Marina,semar_mx,224196,2020-12-09 08:03:28 CST,Photo,2624,2,0,https://www.instagram.com/p/CIlGSbkhVSf/,https://www.instagram.com/p/CIlGSbkhVSf/,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/130268252_142261170703828_7499475160507822662_n.jpg?_nc_cat=100&ccb=2&_nc_sid=8ae9d6&_nc_ohc=1EVqcIvo2ukAX-A6ojS&_nc_ht=scontent-lax3-1.cdninstagram.com&oh=ac017fd94ca43c676f62bb6d418d51eb&oe=5FF62375,,"Solo con la práctica, se logran los objetivos establecidos para la seguridad y salvaguarda de la vida humana en la mar.

#SomosNavales y estamos #ParaServirAMéxico

#BuenosDías

#ArmadaDeMéxico",#SOY NAVAL,,,"2,626","2,626",-1.4
Secretaría de Marina,semar_mx,204460,2020-08-28 08:27:47 CDT,Photo,2605,5,0,https://www.instagram.com/p/CEb0U-oBclo/,https://www.instagram.com/p/CEb0U-oBclo/,https://scontent-msp1-1.cdninstagram.com/v/t51.29350-15/118179900_169248608018332_9028433569926282790_n.jpg?_nc_cat=110&_nc_sid=8ae9d6&_nc_ohc=Jj_lU5ojn1EAX_4z4vn&_nc_ht=scontent-msp1-1.cdninstagram.com&oh=7632f878e72c868866e89f85f4596172&oe=5F6D5E01,,"En altamar, listos #ParaServirAMéxico.
.
.
.

Les deseamos #FelizViernes 
.
.
.

#ArmadaDeMéxico
.
.
.

#SEMAR
.
.
.

#SecretaríaDeMarina
.
.
.

#Marinos",#SOY NAVAL,,,"2,610","2,610",-1.33
Secretaría de Marina,semar_mx,216873,2020-10-27 07:51:24 CST,Photo,2580,7,0,https://www.instagram.com/p/CG2WuZEM9tz/,https://www.instagram.com/p/CG2WuZEM9tz/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/122587278_820209248792758_82242397624537673_n.jpg?_nc_cat=102&ccb=2&_nc_sid=8ae9d6&_nc_ohc=CKcwTyQGgxoAX9Km-8T&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=c67546f35155b2ffcc72578cc9399ac2&oe=5FBD69E4,,"#SabíasQue Las operaciones de Dragado permiten incrementar la profundidad de las vías navegables, labor que realiza el #PersonalNaval en beneficio de #México.

#SoyNaval  #ParaServirAMéxico #ArmadaDeMéxico #SEMAR",,,,"2,587","2,587",-1.37
Secretaría de Marina,semar_mx,231553,2021-01-17 07:49:11 CST,Photo,2546,3,0,https://www.instagram.com/p/CKJfp9lBNVO/,https://www.instagram.com/p/CKJfp9lBNVO/,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/139385729_158470565817819_7369426272634509250_n.jpg?_nc_cat=108&ccb=2&_nc_sid=8ae9d6&_nc_ohc=nRUvZotoTJsAX9s-nra&_nc_ht=scontent-lax3-1.cdninstagram.com&oh=5a231fd2ea48fe00c30d86cff3b8069d&oe=6029774E,,"Iniciamos el día con el único objetivo de dar #TodoPorLaVida
.
.
.

#FelizDomingo
.
.
.

#ENSAR
.
.
.

#SEMAR
.
.
.

#ArmadaDeMéxico
.
.
.

#SecretaríaDeMarina
.
.
.

#Marina",,,,"2,549","2,549",-1.52
Secretaría de Marina,semar_mx,226895,2020-12-27 07:59:33 CST,Photo,2524,5,0,https://www.instagram.com/p/CJTcJcrhAq-/,https://www.instagram.com/p/CJTcJcrhAq-/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/132922492_1814717648682728_1082482673181929088_n.jpg?_nc_cat=101&ccb=2&_nc_sid=8ae9d6&_nc_ohc=1afxVoH5bAkAX-EsFBO&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=4a96a97f0bc9a72ab381928cdb6feffc&oe=600DCAA7,,"#ParaServirAMéxico es nuestra misión, porque el llamado de auxilio de un #Mexicano es nuestra prioridad. 

Les deseamos feliz #DomingoFamiliar

#Semar

#ArmadaDeMéxico

#SoyNaval

#SecretaríaDeMarina",,,,"2,529","2,529",-1.5
Secretaría de Marina,semar_mx,182298,2020-05-11 07:59:19 CDT,Photo,2515,4,0,https://www.instagram.com/p/CADGbIJBfCG/,https://www.instagram.com/p/CADGbIJBfCG/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/97241855_234082411349467_5314772031179324421_n.jpg?_nc_cat=100&_nc_sid=8ae9d6&_nc_ohc=2qKWsq60xCcAX9xPQ8r&_nc_ht=scontent-sea1-1.xx&oh=46b16f077314f32ff39c0d4ef931e58e&oe=5EE0A6DE,,"¡Iniciando el día rumbo al llamado de nuestra patria! 
#SoyNaval y mi orgullo es ser #Marino

#ParaServirAMéxico
#FelizLunes
#ArmadaDeMéxico
#SecretaríaDeMarina
#SEMAR",,,,"2,519","2,519",-1.38
Secretaría de Marina,semar_mx,212154,2020-10-02 08:18:26 CDT,Photo,2516,2,0,https://www.instagram.com/p/CF17FC3Bmjo/,https://www.instagram.com/p/CF17FC3Bmjo/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/120577724_921750301976600_609635289236087837_n.jpg?_nc_cat=107&_nc_sid=8ae9d6&_nc_ohc=9ByKROUSkdUAX9hGf03&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=7ed53f35b1b34aa276d3810940211078&oe=5F9B3DB4,,"Para ser mejores cada día, se requiere de constancia y disciplina.

El personal de la #ENSAR les desea un excelente #FinDeSemana.

#GuardiaCostera

#AutoridadMarítima

#ArmadaDeMéxico",,,,"2,518","2,518",-1.39
Secretaría de Marina,semar_mx,197117,2020-07-26 08:19:28 CDT,Photo,2491,6,0,https://www.instagram.com/p/CDG1JG_BazX/,https://www.instagram.com/p/CDG1JG_BazX/,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/115776188_591429598237333_3828094497610765998_n.jpg?_nc_cat=107&_nc_sid=8ae9d6&_nc_ohc=ZXcr7Zfu54IAX86XXWX&_nc_ht=scontent-lax3-2.cdninstagram.com&oh=580e2ad617c47e26f81ec3ba02816b78&oe=5F43DFAF,,"Te deseamos #FelizDomingo familiar y refrendamos nuestro compromiso #ParaServirAMéxico en el mar, en el aire y en la tierra.
.
.
.

#ArmadaDeMéxico
.
.
.

#SoyNaval
.
.
.

#SEMAR
.
.
.

#SecretaríaDeMarina",".0 En el mar, en el aire, en la tierra yo",,,"2,497","2,497",-1.39
Secretaría de Marina,semar_mx,188746,2020-06-09 08:57:44 CDT,Photo,2488,4,0,https://www.instagram.com/p/CBN4KXRhkQw/,https://www.instagram.com/p/CBN4KXRhkQw/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/102552953_2685602561764993_2179554684544064123_n.jpg?_nc_cat=106&_nc_sid=8ae9d6&_nc_ohc=isOXfxIRZlAAX_zZfPE&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=6f7e574557f7c5b52f83488304d784b3&oe=5F053B38,,"Desde el aire les deseamos un #FelizMartes
#PilotosAeronavales #ParaServirAMéxico
.
.
.
#Avión
#México
#ArmadaDeMéxico",,,,"2,492","2,492",-1.39
Secretaría de Marina,semar_mx,217604,2020-11-03 08:15:44 CST,Photo,2472,3,0,https://www.instagram.com/p/CHIbE0ghW7G/,https://www.instagram.com/p/CHIbE0ghW7G/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/123490192_3482340215178607_8492887844295104785_n.jpg?_nc_cat=105&ccb=2&_nc_sid=8ae9d6&_nc_ohc=AHlEvA7kFqYAX8yzL0h&_nc_oc=AQmoBBjklAmDfKmiftD6m0lPTojY81mVv3UR18FZb5WzIEWrnsDqxKY66WzfrOr22bE&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=695c69e32d840269f85e90854cef2139&oe=5FC518ED,,"Iniciando el día con la mejor actitud #ParaServirAMéxico, les deseamos #FelizMartes.

#SoyNaval
#ArmadaDeMéxico
#SEMAR",,,,"2,475","2,475",-1.45
Secretaría de Marina,semar_mx,224860,2020-12-14 07:52:17 CST,Photo,2450,6,0,https://www.instagram.com/p/CIx8-1ihg2P/,https://www.instagram.com/p/CIx8-1ihg2P/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/130826384_226836042252850_5343266390266205049_n.jpg?_nc_cat=106&ccb=2&_nc_sid=8ae9d6&_nc_ohc=qKmiyCmoy8AAX-UgmYY&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=97c1c6ae2229af6baaaa3d16104b2f41&oe=5FFB2452,,"Desde el Sector Naval de Isla Socorro refrendamos nuestro compromiso #ParaServirAMéxico  y les deseamos...

#FelizInicioDeSemana

#SEMAR

#ArmadaDeMéxico

#SecretaríaDeMarina",,,,"2,456","2,456",-1.52
Secretaría de Marina,semar_mx,183548,2020-05-16 07:56:29 CDT,Photo,2452,3,0,https://www.instagram.com/p/CAP-ErABHWe/,https://www.instagram.com/p/CAP-ErABHWe/,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/97236287_176148957049562_3327537116965517878_n.jpg?_nc_cat=109&_nc_sid=8ae9d6&_nc_ohc=f_O2u8cwXfcAX9mez4d&_nc_ht=scontent-lax3-1.cdninstagram.com&oh=fb967a35c1e6b19c0900d2fbd8512a57&oe=5EE61A3B,,"El trabajo en equipo con el apoyo de nuestras unidades, son los complementos perfectos para completar las misiones con éxito.

#ArmadaDeMéxico

#Semar

#ParaServirAMéxico",,,,"2,455","2,455",-1.42
Secretaría de Marina,semar_mx,194064,2020-07-09 08:04:41 CDT,Photo,2439,4,0,https://www.instagram.com/p/CCbB7-chDvK/,https://www.instagram.com/p/CCbB7-chDvK/,https://scontent-den4-1.cdninstagram.com/v/t51.29350-15/106706749_1164957117220872_6781884258504502388_n.jpg?_nc_cat=101&_nc_sid=8ae9d6&_nc_ohc=-G7N-VzDaN4AX-mkSMd&_nc_ht=scontent-den4-1.cdninstagram.com&oh=794b296ac39dfd12ed2194de229bf99b&oe=5F2D62BC,,"#ParaServirAMéxico siempre será la mejor manera de mantener el firme compromiso con nuestros conciudadanos.  

#FelizJueves
#ArmadaDeMéxico 
#SEMAR
#SecretaríaDeMarina
#SoyNaval",,,,"2,443","2,443",-1.42
Secretaría de Marina,semar_mx,213479,2020-10-09 08:08:20 CDT,Photo,2428,5,0,https://www.instagram.com/p/CGH7fRGh_OR/,https://www.instagram.com/p/CGH7fRGh_OR/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/120985396_969589383547878_5037384555519915911_n.jpg?_nc_cat=100&_nc_sid=8ae9d6&_nc_ohc=Cg6XXz_ITlwAX9ipUE8&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=4373a00bba23b42713ceef9be02de018&oe=5FA72696,,"Llevar al límite sus capacidades, es algo que el #InfanteDeMarina conoce a la perfección.

#BuenosDías
#SEMAR
#ArmadaDeMéxico
#SecretaríaDeMarina",,,,"2,433","2,433",-1.45
